Time,Date,Plot
15:01:06,7/19/24,140
15:01:06,7/19/24,75
15:01:06,7/19/24,8
15:01:07,7/19/24,3
15:01:07,7/19/24,161
15:01:07,7/19/24,16
15:01:07,7/19/24,22
15:01:07,7/19/24,21
15:01:08,7/19/24,9
15:01:08,7/19/24,114
15:01:08,7/19/24,21
15:01:08,7/19/24,25
15:01:08,7/19/24,60
15:01:09,7/19/24,-49
15:01:09,7/19/24,47
15:01:09,7/19/24,92
15:01:09,7/19/24,20
15:01:09,7/19/24,-23
15:01:10,7/19/24,81
15:01:10,7/19/24,-12
15:01:10,7/19/24,33
15:01:10,7/19/24,-13
15:01:10,7/19/24,4
15:01:11,7/19/24,11
15:01:11,7/19/24,-27
15:01:11,7/19/24,86
15:01:11,7/19/24,43
15:01:11,7/19/24,29
15:01:12,7/19/24,28
15:01:12,7/19/24,14
15:01:12,7/19/24,30
15:01:12,7/19/24,7
15:01:12,7/19/24,-54
15:01:13,7/19/24,3
15:01:13,7/19/24,58
15:01:13,7/19/24,46
15:01:13,7/19/24,32
15:01:13,7/19/24,45
15:01:14,7/19/24,-6
15:01:14,7/19/24,69
15:01:14,7/19/24,39
15:01:14,7/19/24,10
15:01:14,7/19/24,32
15:01:15,7/19/24,100
15:01:15,7/19/24,142
15:01:15,7/19/24,116
15:01:15,7/19/24,16
15:01:15,7/19/24,12
15:01:16,7/19/24,61
15:01:16,7/19/24,58
15:01:16,7/19/24,60
15:01:16,7/19/24,-15
15:01:16,7/19/24,-29
15:01:17,7/19/24,6
15:01:17,7/19/24,-10
15:01:17,7/19/24,-22
15:01:17,7/19/24,-18
15:01:17,7/19/24,2
15:01:18,7/19/24,5
15:01:18,7/19/24,24
15:01:18,7/19/24,-23
15:01:18,7/19/24,5
15:01:18,7/19/24,23
15:01:19,7/19/24,64
15:01:19,7/19/24,8
15:01:19,7/19/24,34
15:01:19,7/19/24,29
15:01:19,7/19/24,115
15:01:20,7/19/24,-27
15:01:20,7/19/24,22
15:01:20,7/19/24,19
15:01:20,7/19/24,46
15:01:20,7/19/24,-19
15:01:21,7/19/24,115
15:01:21,7/19/24,-47
15:01:21,7/19/24,7
15:01:21,7/19/24,-4
15:01:21,7/19/24,25
15:01:22,7/19/24,-9
15:01:22,7/19/24,23
15:01:22,7/19/24,62
15:01:22,7/19/24,61
15:01:22,7/19/24,-85
15:01:23,7/19/24,-23
15:01:23,7/19/24,-54
15:01:23,7/19/24,-8
15:01:23,7/19/24,-36
15:01:23,7/19/24,30
15:01:24,7/19/24,-25
15:01:24,7/19/24,28
15:01:24,7/19/24,-30
15:01:24,7/19/24,11
15:01:24,7/19/24,28
15:01:25,7/19/24,25
15:01:25,7/19/24,-56
15:01:25,7/19/24,36
15:01:25,7/19/24,-30
15:01:25,7/19/24,71
15:01:26,7/19/24,92
15:01:26,7/19/24,56
15:01:26,7/19/24,10
15:01:26,7/19/24,-20
15:01:26,7/19/24,13
15:01:27,7/19/24,54
15:01:27,7/19/24,14
15:01:27,7/19/24,53
15:01:27,7/19/24,45
15:01:27,7/19/24,13
15:01:28,7/19/24,-56
15:01:28,7/19/24,-1
15:01:28,7/19/24,37
15:01:28,7/19/24,-34
15:01:28,7/19/24,133
15:01:29,7/19/24,-17
15:01:29,7/19/24,93
15:01:29,7/19/24,48
15:01:29,7/19/24,106
15:01:29,7/19/24,31
15:01:30,7/19/24,51
15:01:30,7/19/24,90
15:01:30,7/19/24,33
15:01:30,7/19/24,37
15:01:30,7/19/24,71
15:01:31,7/19/24,51
15:01:31,7/19/24,51
15:01:31,7/19/24,76
15:01:31,7/19/24,93
15:01:31,7/19/24,74
15:01:32,7/19/24,40
15:01:32,7/19/24,50
15:01:32,7/19/24,49
15:01:32,7/19/24,86
15:01:32,7/19/24,77
15:01:33,7/19/24,-41
15:01:33,7/19/24,40
15:01:33,7/19/24,-10
15:01:33,7/19/24,107
15:01:33,7/19/24,31
15:01:34,7/19/24,0
15:01:34,7/19/24,3
15:01:34,7/19/24,105
15:01:34,7/19/24,-26
15:01:34,7/19/24,34
15:01:35,7/19/24,85
15:01:35,7/19/24,70
15:01:35,7/19/24,118
15:01:35,7/19/24,55
15:01:35,7/19/24,42
15:01:36,7/19/24,20
15:01:36,7/19/24,85
15:01:36,7/19/24,50
15:01:36,7/19/24,-9
15:01:36,7/19/24,111
15:01:37,7/19/24,59
15:01:37,7/19/24,-39
15:01:37,7/19/24,-46
15:01:37,7/19/24,45
15:01:37,7/19/24,14
15:01:38,7/19/24,69
15:01:38,7/19/24,67
15:01:38,7/19/24,93
15:01:38,7/19/24,80
15:01:38,7/19/24,20
15:01:39,7/19/24,-54
15:01:39,7/19/24,-37
15:01:39,7/19/24,-5
15:01:39,7/19/24,63
15:01:39,7/19/24,24
15:01:40,7/19/24,-25
15:01:40,7/19/24,51
15:01:40,7/19/24,-34
15:01:40,7/19/24,-40
15:01:40,7/19/24,60
15:01:41,7/19/24,120
15:01:41,7/19/24,53
15:01:41,7/19/24,6
15:01:41,7/19/24,44
15:01:41,7/19/24,31
15:01:42,7/19/24,19
15:01:42,7/19/24,48
15:01:42,7/19/24,70
15:01:42,7/19/24,4
15:01:42,7/19/24,-1
15:01:43,7/19/24,24
15:01:43,7/19/24,34
15:01:43,7/19/24,83
15:01:43,7/19/24,-16
15:01:43,7/19/24,45
15:01:44,7/19/24,-8
15:01:44,7/19/24,23
15:01:44,7/19/24,-1
15:01:44,7/19/24,-68
15:01:44,7/19/24,92
15:01:45,7/19/24,9
15:01:45,7/19/24,91
15:01:45,7/19/24,-19
15:01:45,7/19/24,50
15:01:45,7/19/24,-37
15:01:46,7/19/24,-41
15:01:46,7/19/24,6
15:01:46,7/19/24,0
15:01:46,7/19/24,-5
15:01:46,7/19/24,15
15:01:47,7/19/24,58
15:01:47,7/19/24,-6
15:01:47,7/19/24,10
15:01:47,7/19/24,-5
15:01:47,7/19/24,-76
15:01:48,7/19/24,77
15:01:48,7/19/24,66
15:01:48,7/19/24,25
15:01:48,7/19/24,62
15:01:48,7/19/24,52
15:01:49,7/19/24,85
15:01:49,7/19/24,130
15:01:49,7/19/24,64
15:01:49,7/19/24,9
15:01:49,7/19/24,32
15:01:50,7/19/24,158
15:01:50,7/19/24,5
15:01:50,7/19/24,64
15:01:50,7/19/24,79
15:01:50,7/19/24,32
15:01:51,7/19/24,-20
15:01:51,7/19/24,60
15:01:51,7/19/24,55
15:01:51,7/19/24,82
15:01:51,7/19/24,109
15:01:52,7/19/24,67
15:01:52,7/19/24,29
15:01:52,7/19/24,63
15:01:52,7/19/24,22
15:01:52,7/19/24,-16
15:01:53,7/19/24,18
15:01:53,7/19/24,35
15:01:53,7/19/24,54
15:01:53,7/19/24,-17
15:01:53,7/19/24,2
15:01:54,7/19/24,-32
15:01:54,7/19/24,78
15:01:54,7/19/24,89
15:01:54,7/19/24,34
15:01:54,7/19/24,-72
15:01:55,7/19/24,65
15:01:55,7/19/24,71
15:01:55,7/19/24,-29
15:01:55,7/19/24,-33
15:01:55,7/19/24,14
15:01:56,7/19/24,54
15:01:56,7/19/24,31
15:01:56,7/19/24,82
15:01:56,7/19/24,22
15:01:56,7/19/24,15
15:01:57,7/19/24,111
15:01:57,7/19/24,-74
15:01:57,7/19/24,57
15:01:57,7/19/24,27
15:01:57,7/19/24,77
15:01:58,7/19/24,4
15:01:58,7/19/24,-11
15:01:58,7/19/24,26
15:01:58,7/19/24,33
15:01:58,7/19/24,63
15:01:59,7/19/24,-25
15:01:59,7/19/24,50
15:01:59,7/19/24,52
15:01:59,7/19/24,65
15:01:59,7/19/24,46
15:02:00,7/19/24,-40
15:02:00,7/19/24,44
15:02:00,7/19/24,48
15:02:00,7/19/24,43
15:02:00,7/19/24,21
15:02:01,7/19/24,-19
15:02:01,7/19/24,5
15:02:01,7/19/24,17
15:02:01,7/19/24,51
15:02:01,7/19/24,72
15:02:02,7/19/24,-48
15:02:02,7/19/24,-2
15:02:02,7/19/24,33
15:02:02,7/19/24,-92
15:02:02,7/19/24,0
15:02:03,7/19/24,38
15:02:03,7/19/24,-81
15:02:03,7/19/24,-69
15:02:03,7/19/24,25
15:02:03,7/19/24,16
15:02:04,7/19/24,43
15:02:04,7/19/24,73
15:02:04,7/19/24,13
15:02:04,7/19/24,25
15:02:04,7/19/24,73
15:02:05,7/19/24,-76
15:02:05,7/19/24,-11
15:02:05,7/19/24,64
15:02:05,7/19/24,16
15:02:05,7/19/24,-38
15:02:06,7/19/24,88
15:02:06,7/19/24,51
15:02:06,7/19/24,-17
15:02:06,7/19/24,6
15:02:06,7/19/24,26
15:02:07,7/19/24,34
15:02:07,7/19/24,-12
15:02:07,7/19/24,-11
15:02:07,7/19/24,23
15:02:07,7/19/24,145
15:02:08,7/19/24,-6
15:02:08,7/19/24,46
15:02:08,7/19/24,-6
15:02:08,7/19/24,93
15:02:08,7/19/24,34
15:02:09,7/19/24,75
15:02:09,7/19/24,-14
15:02:09,7/19/24,-25
15:02:09,7/19/24,3
15:02:09,7/19/24,-10
15:02:10,7/19/24,72
15:02:10,7/19/24,52
15:02:10,7/19/24,97
15:02:10,7/19/24,96
15:02:10,7/19/24,40
15:02:11,7/19/24,8
15:02:11,7/19/24,70
15:02:11,7/19/24,47
15:02:11,7/19/24,-52
15:02:11,7/19/24,-65
15:02:12,7/19/24,68
15:02:12,7/19/24,115
15:02:12,7/19/24,103
15:02:12,7/19/24,102
15:02:12,7/19/24,-27
15:02:13,7/19/24,26
15:02:13,7/19/24,14
15:02:13,7/19/24,23
15:02:13,7/19/24,98
15:02:13,7/19/24,56
15:02:14,7/19/24,56
15:02:14,7/19/24,1
15:02:14,7/19/24,81
15:02:14,7/19/24,65
15:02:14,7/19/24,86
15:02:15,7/19/24,65
15:02:15,7/19/24,96
15:02:15,7/19/24,145
15:02:15,7/19/24,-11
15:02:15,7/19/24,45
15:02:16,7/19/24,19
15:02:16,7/19/24,-35
15:02:16,7/19/24,91
15:02:16,7/19/24,46
15:02:16,7/19/24,67
15:02:17,7/19/24,-23
15:02:17,7/19/24,26
15:02:17,7/19/24,-53
15:02:17,7/19/24,13
15:02:17,7/19/24,-44
15:02:18,7/19/24,-36
15:02:18,7/19/24,64
15:02:18,7/19/24,55
15:02:18,7/19/24,20
15:02:18,7/19/24,42
15:02:19,7/19/24,24
15:02:19,7/19/24,38
15:02:19,7/19/24,13
15:02:19,7/19/24,49
15:02:19,7/19/24,-26
15:02:20,7/19/24,46
15:02:20,7/19/24,-4
15:02:20,7/19/24,141
15:02:20,7/19/24,103
15:02:20,7/19/24,75
15:02:21,7/19/24,119
15:02:21,7/19/24,23
15:02:21,7/19/24,45
15:02:21,7/19/24,30
15:02:21,7/19/24,37
15:02:22,7/19/24,5
15:02:22,7/19/24,60
15:02:22,7/19/24,110
15:02:22,7/19/24,8
15:02:22,7/19/24,51
15:02:23,7/19/24,69
15:02:23,7/19/24,-20
15:02:23,7/19/24,12
15:02:23,7/19/24,-8
15:02:23,7/19/24,62
15:02:24,7/19/24,37
15:02:24,7/19/24,95
15:02:24,7/19/24,9
15:02:24,7/19/24,26
15:02:24,7/19/24,0
15:02:25,7/19/24,-6
15:02:25,7/19/24,78
15:02:25,7/19/24,32
15:02:25,7/19/24,27
15:02:25,7/19/24,30
15:02:26,7/19/24,-24
15:02:26,7/19/24,25
15:02:26,7/19/24,40
15:02:26,7/19/24,30
15:02:26,7/19/24,14
15:02:27,7/19/24,45
15:02:27,7/19/24,-26
15:02:27,7/19/24,41
15:02:27,7/19/24,-17
15:02:27,7/19/24,111
15:02:28,7/19/24,101
15:02:28,7/19/24,130
15:02:28,7/19/24,-15
15:02:28,7/19/24,105
15:02:28,7/19/24,61
15:02:29,7/19/24,1
15:02:29,7/19/24,45
15:02:29,7/19/24,-31
15:02:29,7/19/24,33
15:02:29,7/19/24,80
15:02:30,7/19/24,-6
15:02:30,7/19/24,-14
15:02:30,7/19/24,23
15:02:30,7/19/24,7
15:02:30,7/19/24,-58
15:02:31,7/19/24,99
15:02:31,7/19/24,23
15:02:31,7/19/24,45
15:02:31,7/19/24,-16
15:02:31,7/19/24,65
15:02:32,7/19/24,-26
15:02:32,7/19/24,64
15:02:32,7/19/24,-15
15:02:32,7/19/24,14
15:02:32,7/19/24,39
15:02:33,7/19/24,60
15:02:33,7/19/24,6
15:02:33,7/19/24,62
15:02:33,7/19/24,51
15:02:33,7/19/24,123
15:02:34,7/19/24,16
15:02:34,7/19/24,90
15:02:34,7/19/24,-38
15:02:34,7/19/24,-28
15:02:34,7/19/24,-9
15:02:35,7/19/24,-26
15:02:35,7/19/24,58
15:02:35,7/19/24,26
15:02:35,7/19/24,-16
15:02:35,7/19/24,-36
15:02:36,7/19/24,-31
15:02:36,7/19/24,31
15:02:36,7/19/24,65
15:02:36,7/19/24,-19
15:02:36,7/19/24,15
15:02:37,7/19/24,-33
15:02:37,7/19/24,6
15:02:37,7/19/24,57
15:02:37,7/19/24,-15
15:02:37,7/19/24,32
15:02:38,7/19/24,-37
15:02:38,7/19/24,93
15:02:38,7/19/24,7
15:02:38,7/19/24,65
15:02:38,7/19/24,20
15:02:39,7/19/24,45
15:02:39,7/19/24,102
15:02:39,7/19/24,38
15:02:39,7/19/24,14
15:02:39,7/19/24,5
15:02:40,7/19/24,67
15:02:40,7/19/24,-17
15:02:40,7/19/24,33
15:02:40,7/19/24,56
15:02:40,7/19/24,19
15:02:41,7/19/24,56
15:02:41,7/19/24,79
15:02:41,7/19/24,-49
15:02:41,7/19/24,18
15:02:41,7/19/24,92
15:02:42,7/19/24,-10
15:02:42,7/19/24,-43
15:02:42,7/19/24,55
15:02:42,7/19/24,30
15:02:42,7/19/24,-27
15:02:43,7/19/24,20
15:02:43,7/19/24,4
15:02:43,7/19/24,52
15:02:43,7/19/24,51
15:02:43,7/19/24,12
15:02:44,7/19/24,28
15:02:44,7/19/24,-14
15:02:44,7/19/24,54
15:02:44,7/19/24,76
15:02:44,7/19/24,-17
15:02:45,7/19/24,23
15:02:45,7/19/24,-94
15:02:45,7/19/24,12
15:02:45,7/19/24,45
15:02:45,7/19/24,59
15:02:46,7/19/24,45
15:02:46,7/19/24,83
15:02:46,7/19/24,-4
15:02:46,7/19/24,43
15:02:46,7/19/24,12
15:02:47,7/19/24,7
15:02:47,7/19/24,25
15:02:47,7/19/24,-2
15:02:47,7/19/24,-26
15:02:47,7/19/24,77
15:02:48,7/19/24,5
15:02:48,7/19/24,-44
15:02:48,7/19/24,-22
15:02:48,7/19/24,-16
15:02:48,7/19/24,42
15:02:49,7/19/24,74
15:02:49,7/19/24,7
15:02:49,7/19/24,7
15:02:49,7/19/24,123
15:02:49,7/19/24,90
15:02:50,7/19/24,78
15:02:50,7/19/24,64
15:02:50,7/19/24,33
15:02:50,7/19/24,90
15:02:50,7/19/24,49
15:02:51,7/19/24,2
15:02:51,7/19/24,23
15:02:51,7/19/24,16
15:02:51,7/19/24,17
15:02:51,7/19/24,-45
15:02:52,7/19/24,26
15:02:52,7/19/24,6
15:02:52,7/19/24,13
15:02:52,7/19/24,27
15:02:52,7/19/24,53
15:02:53,7/19/24,45
15:02:53,7/19/24,51
15:02:53,7/19/24,55
15:02:53,7/19/24,73
15:02:53,7/19/24,76
15:02:54,7/19/24,17
15:02:54,7/19/24,-42
15:02:54,7/19/24,118
15:02:54,7/19/24,93
15:02:54,7/19/24,34
15:02:55,7/19/24,-20
15:02:55,7/19/24,32
15:02:55,7/19/24,78
15:02:55,7/19/24,9
15:02:55,7/19/24,77
15:02:56,7/19/24,35
15:02:56,7/19/24,-4
15:02:56,7/19/24,2
15:02:56,7/19/24,125
15:02:56,7/19/24,115
15:02:57,7/19/24,59
15:02:57,7/19/24,40
15:02:57,7/19/24,65
15:02:57,7/19/24,87
15:02:57,7/19/24,17
15:02:58,7/19/24,98
15:02:58,7/19/24,42
15:02:58,7/19/24,51
15:02:58,7/19/24,82
15:02:58,7/19/24,44
15:02:59,7/19/24,26
15:02:59,7/19/24,14
15:02:59,7/19/24,27
15:02:59,7/19/24,46
15:02:59,7/19/24,112
15:03:00,7/19/24,3
15:03:00,7/19/24,14
15:03:00,7/19/24,55
15:03:00,7/19/24,87
15:03:00,7/19/24,45
15:03:01,7/19/24,-91
15:03:01,7/19/24,-22
15:03:01,7/19/24,-6
15:03:01,7/19/24,4
15:03:01,7/19/24,47
15:03:02,7/19/24,101
15:03:02,7/19/24,1
15:03:02,7/19/24,41
15:03:02,7/19/24,111
15:03:02,7/19/24,79
15:03:03,7/19/24,-46
15:03:03,7/19/24,5
15:03:03,7/19/24,5
15:03:03,7/19/24,69
15:03:03,7/19/24,66
15:03:04,7/19/24,83
15:03:04,7/19/24,53
15:03:04,7/19/24,40
15:03:04,7/19/24,53
15:03:04,7/19/24,47
15:03:05,7/19/24,21
15:03:05,7/19/24,29
15:03:05,7/19/24,107
15:03:05,7/19/24,-6
15:03:05,7/19/24,80
15:03:06,7/19/24,-37
15:03:06,7/19/24,41
15:03:06,7/19/24,47
15:03:06,7/19/24,56
15:03:06,7/19/24,-1
15:03:07,7/19/24,64
15:03:07,7/19/24,69
15:03:07,7/19/24,56
15:03:07,7/19/24,10
15:03:07,7/19/24,53
15:03:08,7/19/24,25
15:03:08,7/19/24,112
15:03:08,7/19/24,67
15:03:08,7/19/24,96
15:03:08,7/19/24,22
15:03:09,7/19/24,35
15:03:09,7/19/24,27
15:03:09,7/19/24,53
15:03:09,7/19/24,-50
15:03:09,7/19/24,18
15:03:10,7/19/24,-19
15:03:10,7/19/24,73
15:03:10,7/19/24,-4
15:03:10,7/19/24,43
15:03:10,7/19/24,26
15:03:11,7/19/24,95
15:03:11,7/19/24,-43
15:03:11,7/19/24,30
15:03:11,7/19/24,-6
15:03:11,7/19/24,-8
15:03:12,7/19/24,-23
15:03:12,7/19/24,66
15:03:12,7/19/24,57
15:03:12,7/19/24,-48
15:03:12,7/19/24,-11
15:03:13,7/19/24,63
15:03:13,7/19/24,55
15:03:13,7/19/24,35
15:03:13,7/19/24,5
15:03:13,7/19/24,-12
15:03:14,7/19/24,45
15:03:14,7/19/24,6
15:03:14,7/19/24,61
15:03:14,7/19/24,3
15:03:14,7/19/24,-11
15:03:15,7/19/24,71
15:03:15,7/19/24,115
15:03:15,7/19/24,49
15:03:15,7/19/24,112
15:03:15,7/19/24,30
15:03:16,7/19/24,91
15:03:16,7/19/24,-11
15:03:16,7/19/24,7
15:03:16,7/19/24,45
15:03:16,7/19/24,-22
15:03:17,7/19/24,-29
15:03:17,7/19/24,70
15:03:17,7/19/24,50
15:03:17,7/19/24,-14
15:03:17,7/19/24,-22
15:03:18,7/19/24,30
15:03:18,7/19/24,56
15:03:18,7/19/24,-6
15:03:18,7/19/24,-13
15:03:18,7/19/24,-25
15:03:19,7/19/24,28
15:03:19,7/19/24,-1
15:03:19,7/19/24,-37
15:03:19,7/19/24,21
15:03:19,7/19/24,19
15:03:20,7/19/24,45
15:03:20,7/19/24,70
15:03:20,7/19/24,35
15:03:20,7/19/24,-8
15:03:20,7/19/24,49
15:03:21,7/19/24,-21
15:03:21,7/19/24,-44
15:03:21,7/19/24,41
15:03:21,7/19/24,4
15:03:21,7/19/24,-9
15:03:22,7/19/24,94
15:03:22,7/19/24,62
15:03:22,7/19/24,45
15:03:22,7/19/24,26
15:03:22,7/19/24,89
15:03:23,7/19/24,-17
15:03:23,7/19/24,50
15:03:23,7/19/24,20
15:03:23,7/19/24,-42
15:03:23,7/19/24,-70
15:03:24,7/19/24,90
15:03:24,7/19/24,40
15:03:24,7/19/24,7
15:03:24,7/19/24,46
15:03:24,7/19/24,-25
15:03:25,7/19/24,-15
15:03:25,7/19/24,5
15:03:25,7/19/24,-17
15:03:25,7/19/24,108
15:03:25,7/19/24,67
15:03:26,7/19/24,-19
15:03:26,7/19/24,-69
15:03:26,7/19/24,39
15:03:26,7/19/24,-49
15:03:26,7/19/24,36
15:03:27,7/19/24,-22
15:03:27,7/19/24,-10
15:03:27,7/19/24,34
15:03:27,7/19/24,42
15:03:27,7/19/24,47
15:03:28,7/19/24,16
15:03:28,7/19/24,27
15:03:28,7/19/24,84
15:03:28,7/19/24,-1
15:03:28,7/19/24,26
15:03:29,7/19/24,35
15:03:29,7/19/24,5
15:03:29,7/19/24,10
15:03:29,7/19/24,1
15:03:29,7/19/24,13
15:03:30,7/19/24,95
15:03:30,7/19/24,86
15:03:30,7/19/24,38
15:03:30,7/19/24,85
15:03:30,7/19/24,108
15:03:31,7/19/24,41
15:03:31,7/19/24,31
15:03:31,7/19/24,16
15:03:31,7/19/24,-18
15:03:31,7/19/24,-10
15:03:32,7/19/24,-22
15:03:32,7/19/24,-9
15:03:32,7/19/24,7
15:03:32,7/19/24,-3
15:03:32,7/19/24,-16
15:03:33,7/19/24,38
15:03:33,7/19/24,13
15:03:33,7/19/24,-7
15:03:33,7/19/24,61
15:03:33,7/19/24,0
15:03:34,7/19/24,-81
15:03:34,7/19/24,53
15:03:34,7/19/24,55
15:03:34,7/19/24,39
15:03:34,7/19/24,-9
15:03:35,7/19/24,27
15:03:35,7/19/24,35
15:03:35,7/19/24,-18
15:03:35,7/19/24,-22
15:03:35,7/19/24,42
15:03:36,7/19/24,54
15:03:36,7/19/24,128
15:03:36,7/19/24,-78
15:03:36,7/19/24,23
15:03:36,7/19/24,21
15:03:37,7/19/24,-35
15:03:37,7/19/24,35
15:03:37,7/19/24,35
15:03:37,7/19/24,19
15:03:37,7/19/24,7
15:03:38,7/19/24,6
15:03:38,7/19/24,-33
15:03:38,7/19/24,-6
15:03:38,7/19/24,17
15:03:38,7/19/24,76
15:03:39,7/19/24,6
15:03:39,7/19/24,-6
15:03:39,7/19/24,47
15:03:39,7/19/24,27
15:03:39,7/19/24,68
15:03:40,7/19/24,74
15:03:40,7/19/24,83
15:03:40,7/19/24,-7
15:03:40,7/19/24,-23
15:03:40,7/19/24,47
15:03:41,7/19/24,22
15:03:41,7/19/24,-43
15:03:41,7/19/24,-35
15:03:41,7/19/24,21
15:03:41,7/19/24,36
15:03:42,7/19/24,17
15:03:42,7/19/24,78
15:03:42,7/19/24,-68
15:03:42,7/19/24,-67
15:03:42,7/19/24,27
15:03:43,7/19/24,58
15:03:43,7/19/24,76
15:03:43,7/19/24,102
15:03:43,7/19/24,54
15:03:43,7/19/24,47
15:03:44,7/19/24,12
15:03:44,7/19/24,-8
15:03:44,7/19/24,-35
15:03:44,7/19/24,-21
15:03:44,7/19/24,108
15:03:45,7/19/24,94
15:03:45,7/19/24,35
15:03:45,7/19/24,15
15:03:45,7/19/24,-5
15:03:45,7/19/24,-84
15:03:46,7/19/24,-6
15:03:46,7/19/24,16
15:03:46,7/19/24,70
15:03:46,7/19/24,10
15:03:46,7/19/24,-45
15:03:47,7/19/24,45
15:03:47,7/19/24,-59
15:03:47,7/19/24,-68
15:03:47,7/19/24,51
15:03:47,7/19/24,27
15:03:48,7/19/24,20
15:03:48,7/19/24,-50
15:03:48,7/19/24,29
15:03:48,7/19/24,-19
15:03:48,7/19/24,52
15:03:49,7/19/24,48
15:03:49,7/19/24,27
15:03:49,7/19/24,105
15:03:49,7/19/24,18
15:03:49,7/19/24,-13
15:03:50,7/19/24,11
15:03:50,7/19/24,21
15:03:50,7/19/24,20
15:03:50,7/19/24,44
15:03:50,7/19/24,77
15:03:51,7/19/24,0
15:03:51,7/19/24,108
15:03:51,7/19/24,21
15:03:51,7/19/24,39
15:03:51,7/19/24,41
15:03:52,7/19/24,92
15:03:52,7/19/24,154
15:03:52,7/19/24,-36
15:03:52,7/19/24,57
15:03:52,7/19/24,60
15:03:53,7/19/24,51
15:03:53,7/19/24,43
15:03:53,7/19/24,45
15:03:53,7/19/24,-66
15:03:53,7/19/24,18
15:03:54,7/19/24,5
15:03:54,7/19/24,0
15:03:54,7/19/24,10
15:03:54,7/19/24,49
15:03:54,7/19/24,105
15:03:55,7/19/24,11
15:03:55,7/19/24,0
15:03:55,7/19/24,19
15:03:55,7/19/24,18
15:03:55,7/19/24,-59
15:03:56,7/19/24,47
15:03:56,7/19/24,-3
15:03:56,7/19/24,-35
15:03:56,7/19/24,56
15:03:56,7/19/24,-17
15:03:57,7/19/24,22
15:03:57,7/19/24,112
15:03:57,7/19/24,5
15:03:57,7/19/24,42
15:03:57,7/19/24,-13
15:03:58,7/19/24,91
15:03:58,7/19/24,75
15:03:58,7/19/24,21
15:03:58,7/19/24,-1
15:03:58,7/19/24,3
15:03:59,7/19/24,15
15:03:59,7/19/24,52
15:03:59,7/19/24,-56
15:03:59,7/19/24,27
15:03:59,7/19/24,0
15:04:00,7/19/24,72
15:04:00,7/19/24,110
15:04:00,7/19/24,90
15:04:00,7/19/24,50
15:04:00,7/19/24,-46
15:04:01,7/19/24,26
15:04:01,7/19/24,47
15:04:01,7/19/24,40
15:04:01,7/19/24,-2
15:04:01,7/19/24,32
15:04:02,7/19/24,35
15:04:02,7/19/24,96
15:04:02,7/19/24,75
15:04:02,7/19/24,-28
15:04:02,7/19/24,8
15:04:03,7/19/24,7
15:04:03,7/19/24,-39
15:04:03,7/19/24,37
15:04:03,7/19/24,87
15:04:03,7/19/24,40
15:04:04,7/19/24,-34
15:04:04,7/19/24,-61
15:04:04,7/19/24,10
15:04:04,7/19/24,33
15:04:04,7/19/24,-10
15:04:05,7/19/24,90
15:04:05,7/19/24,46
15:04:05,7/19/24,13
15:04:05,7/19/24,35
15:04:05,7/19/24,63
15:04:06,7/19/24,10
15:04:06,7/19/24,30
15:04:06,7/19/24,30
15:04:06,7/19/24,11
15:04:06,7/19/24,-1
15:04:07,7/19/24,43
15:04:07,7/19/24,40
15:04:07,7/19/24,56
15:04:07,7/19/24,73
15:04:07,7/19/24,29
15:04:08,7/19/24,87
15:04:08,7/19/24,-1
15:04:08,7/19/24,129
15:04:08,7/19/24,116
15:04:08,7/19/24,37
15:04:09,7/19/24,75
15:04:09,7/19/24,77
15:04:09,7/19/24,108
15:04:09,7/19/24,60
15:04:09,7/19/24,61
15:04:10,7/19/24,35
15:04:10,7/19/24,10
15:04:10,7/19/24,32
15:04:10,7/19/24,116
15:04:10,7/19/24,117
15:04:11,7/19/24,150
15:04:11,7/19/24,53
15:04:11,7/19/24,-25
15:04:11,7/19/24,40
15:04:11,7/19/24,23
15:04:12,7/19/24,7
15:04:12,7/19/24,56
15:04:12,7/19/24,76
15:04:12,7/19/24,21
15:04:12,7/19/24,85
15:04:13,7/19/24,0
15:04:13,7/19/24,26
15:04:13,7/19/24,-12
15:04:13,7/19/24,-114
15:04:13,7/19/24,-26
15:04:14,7/19/24,105
15:04:14,7/19/24,3
15:04:14,7/19/24,33
15:04:14,7/19/24,52
15:04:14,7/19/24,45
15:04:15,7/19/24,51
15:04:15,7/19/24,70
15:04:15,7/19/24,-4
15:04:15,7/19/24,-17
15:04:15,7/19/24,5
15:04:16,7/19/24,-3
15:04:16,7/19/24,31
15:04:16,7/19/24,25
15:04:16,7/19/24,-1
15:04:16,7/19/24,75
15:04:17,7/19/24,-4
15:04:17,7/19/24,41
15:04:17,7/19/24,-14
15:04:17,7/19/24,31
15:04:17,7/19/24,56
15:04:18,7/19/24,15
15:04:18,7/19/24,114
15:04:18,7/19/24,32
15:04:18,7/19/24,5
15:04:18,7/19/24,70
15:04:19,7/19/24,-3
15:04:19,7/19/24,22
15:04:19,7/19/24,20
15:04:19,7/19/24,-43
15:04:19,7/19/24,9
15:04:20,7/19/24,-11
15:04:20,7/19/24,-12
15:04:20,7/19/24,40
15:04:20,7/19/24,-5
15:04:20,7/19/24,-14
15:04:21,7/19/24,19
15:04:21,7/19/24,5
15:04:21,7/19/24,45
15:04:21,7/19/24,75
15:04:21,7/19/24,41
15:04:22,7/19/24,66
15:04:22,7/19/24,110
15:04:22,7/19/24,50
